system:index,Chlorophyll_a,DO,Date,Salinity,Secchi_Depth,TSI,Turbidity,pH,.geo
20180211T033851_20180211T035058_T47NNJ,18.05962127761475,9.576452532876775,2018-02-11,0.09464919569984086,1.4898515357559718,58.87318432104472,85.98252203057962,7.653432057142311,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180211T033851_20180211T035058_T47NPJ,18.611280151838546,9.576509941251281,2018-02-11,0.0955097969272277,1.4880934570932427,59.14226829655391,84.90862490966776,7.575594389403924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223T034149_20181223T035212_T47NNJ,19.79835215435204,9.576913118913904,2018-12-23,0.24291959034224922,1.1902145242448896,57.74295915592844,106.58737318906367,7.7873923973150845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223T034149_20181223T035212_T47NPJ,19.75255212328084,9.577049253325539,2018-12-23,0.23477361051578172,1.1848750283048974,57.3645095930106,112.12013377000879,7.554622707862166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181228T034141_20181228T034653_T47NNJ,21.47902032637147,9.576727120663648,2018-12-28,0.15633093037479734,1.3974861642090861,59.79580982039274,85.43604336548161,7.710865600011538,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181228T034141_20181228T035554_T47NNJ,21.33473620732202,9.576730940048238,2018-12-28,0.1572907596054171,1.3961276607115356,59.76823333945273,85.56734228459712,7.711927920572999,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190107T034131_20190107T034202_T47NNJ,17.213519246928897,9.576884194348779,2019-01-07,0.1923937104223686,1.6841883931619004,58.19135442069743,94.03030246119938,7.459294854535097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190112T034119_20190112T035451_T47NNJ,22.609802552586665,9.575717581195734,2019-01-12,0.2415491343650132,1.682929683692518,61.04477418588234,81.65087627825302,7.61090460316136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190112T034119_20190112T035451_T47NPJ,23.030495266808558,9.575793186608681,2019-01-12,0.23999549381712051,1.7237209148753947,61.21162405490897,81.21031911468503,7.575464710387903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T034021_20190127T035506_T47NNJ,18.06499066133431,9.577104907573457,2019-01-27,0.09571140203815953,1.537290684563034,58.98280060696229,96.5080159426384,7.483249673591428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T034021_20190127T035506_T47NPJ,18.488463173896108,9.576964289222339,2019-01-27,0.09378257833694094,1.554145555860153,59.20992591074371,96.60106502396906,7.461584374908802,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T033959_20190201T035021_T47NPJ,21.003730504008555,9.576650445676073,2019-02-01,0.24268385252074756,2.049858532253115,60.23858564301052,82.65197838729011,7.279776421937065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190206T033931_20190206T035445_T47NNJ,19.012327760138785,9.579499281306829,2019-02-06,0.07596702796429877,1.5123387668826842,59.47194053181528,99.210826945799,7.347031736506459,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190206T033931_20190206T035445_T47NPJ,19.377254033233587,9.579552800852216,2019-02-06,0.07548333118273984,1.5196331040097693,59.656935136982845,98.61212594768575,7.343642881737205,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190211T033859_20190211T034916_T47NNJ,25.05428162812155,9.577623922898702,2019-02-11,0.13717919465831618,1.3318701361890035,60.74812471129696,87.85953720744278,7.65574979073972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190211T033859_20190211T034916_T47NPJ,25.269141585431615,9.577628199054232,2019-02-11,0.13804010068251626,1.370071452535674,60.998810276626735,86.06843269689463,7.583423330940109,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190221T033749_20190221T035456_T47NNJ,18.232603928479403,9.576513680260195,2019-02-21,0.09451650923945198,1.5190258572423114,59.06270856284669,96.29633264498199,7.548178245468047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190226T033711_20190226T034912_T47NNJ,18.674531243173348,9.578812367500367,2019-02-26,0.07629092311055183,1.5197364349718294,59.24633644772515,91.31182047175012,7.589238752550199,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190226T033711_20190226T034912_T47NPJ,19.18565590006375,9.579025554116356,2019-02-26,0.07362911966318163,1.5131713415265133,59.51235130221495,90.74663673702105,7.595807712359823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190303T033639_20190303T035038_T47NNJ,20.531930853249268,9.577207152566872,2019-03-03,0.15157322090063144,1.651034122344683,60.19625477707407,86.58113402296149,7.535680207368159,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190303T033639_20190303T035038_T47NPJ,22.322181438588878,9.576996100368367,2019-03-03,0.15202069582775354,1.5740430907472187,61.025175726602555,80.75949513678913,7.656618843897087,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190308T033601_20190308T034140_T47NNJ,21.88338516270971,9.577224525072362,2019-03-08,0.18282286163668007,1.3914144701156406,60.12194274487289,89.7731223777973,7.456639133189122,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190308T033601_20190308T034140_T47NPJ,23.707876651611386,9.577127194869172,2019-03-08,0.19685419508820792,1.5161160312999977,61.300272375352634,81.89040442687704,7.4450684524468205,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190318T033531_20190318T034552_T47NNJ,17.809143748707832,9.576755423574042,2019-03-18,0.22309667437809746,1.8602268620168176,58.75177786869043,99.49335304034256,6.989523127720342,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190318T033531_20190318T034552_T47NPJ,20.801372220301626,9.576660402603425,2019-03-18,0.23230922824683345,1.7722663376105214,60.292647525821494,89.417305195228,7.182406031345077,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190323T033719_20190323T035427_T47NNJ,21.167425287683525,9.57770096990206,2019-03-23,0.15095837442925156,1.301891394276018,59.468353772303104,100.7276858967387,7.595727034635762,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190323T033719_20190323T035427_T47NPJ,21.79979560033705,9.57746487739512,2019-03-23,0.164906678968053,1.360215835136595,60.07911975577847,91.39282825165373,7.598491561791659,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190328T033701_20190328T034902_T47NNJ,17.06338396354357,9.575640614047657,2019-03-28,0.12221239776643801,1.6034943805081283,58.423220841915345,102.16028838604026,7.311142013834323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T033549_20190502T035429_T47NNJ,21.8815094561565,9.577659590478001,2019-05-02,0.1840346942882475,1.3393316917479878,59.584371061749415,96.49377474601192,7.721165874057712,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190502T033549_20190502T035429_T47NPJ,21.559122300824825,9.577601106949277,2019-05-02,0.18695722239315263,1.353831999862587,59.38254533634593,96.31862001683095,7.624802896496137,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190706T033541_20190706T035433_T47NNJ,28.421824540086664,9.577627239194564,2019-07-06,0.18886212129445518,1.367154549233496,62.215604217685524,76.6521325415102,7.8315350324169355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190706T033541_20190706T035433_T47NPJ,28.83600607702993,9.577693317444817,2019-07-06,0.18775119351433214,1.3673975195215182,62.16178944629074,78.28764479109539,7.699198966658376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T033539_20190820T035122_T47NNJ,30.70693949572988,9.577306764869173,2019-08-20,0.19579167239767725,1.53380125437168,63.51469676214805,70.78744720906815,7.868494774813823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T033539_20190820T035122_T47NPJ,31.20767846760414,9.577319565790091,2019-08-20,0.1947534639662351,1.5026400715529593,63.39531893003692,72.28333674307993,7.721042988977627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191004T033601_20191004T035229_T47NNJ,28.199935162883538,9.577327539130248,2019-10-04,0.23729224601661367,1.4296836966262998,61.19372192018648,84.33757571562415,7.738994779044543,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191004T033601_20191004T035229_T47NPJ,28.083257340264616,9.577366273079962,2019-10-04,0.2367761800716601,1.452196215034713,60.83893405693541,88.51180680274209,7.517690554633486,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191024T033821_20191024T034152_T47NNJ,22.942433246031726,9.576621675649758,2019-10-24,0.22528620812492017,1.4519931925652454,60.590127394185565,77.09275616227293,7.887649068585161,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191113T034011_20191113T034532_T47NNJ,27.233721283160378,9.576520192188278,2019-11-13,0.30722447809586595,1.8026346575896557,62.313925858121074,70.04507895368424,7.780020419084071,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191113T034011_20191113T034532_T47NPJ,29.79145038168222,9.576611708523613,2019-11-13,0.2989735770359895,1.7898433791059556,62.97504161761752,70.4263100315858,7.628445554076849,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191118T034029_20191118T035303_T47NNJ,19.37355942463339,9.576570090187108,2019-11-18,0.08583619062491268,1.5467741470030976,59.59082725380328,87.98445862897543,7.70866397397297,"{""type"":""MultiPoint"",""coordinates"":[]}"
