system:index,Chlorophyll_a,DO,Date,Salinity,Secchi_Depth,TSI,Turbidity,pH,.geo
20181223T034149_20181223T035212_T47PNL,12.102519839809334,9.576453434056553,2018-12-23,0.20749338199161735,1.1993086626311615,54.95398110640742,143.99801481329072,7.1626195552133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190107T034131_20190107T034202_T47PNL,12.587636977893506,9.576515003927527,2019-01-07,0.16244952284660114,1.1684744921284742,55.289050284442446,145.74667875504937,7.143590034408095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190122T034049_20190122T034312_T47PNL,12.800065229000328,9.577356705855257,2019-01-22,0.1189645374405477,1.4592450026200827,55.41824693508235,122.05806732196393,7.20183008846715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190127T034021_20190127T035506_T47PNL,17.888000305504356,9.575067234425397,2019-01-27,0.11611061326760942,1.497199320691799,58.879649726371916,99.15240714691191,7.397038939622661,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190201T033959_20190201T035021_T47PNL,15.658411927862058,9.576889338445337,2019-02-01,0.16332558081040519,1.9675612480918494,57.43032332091166,117.80333411823999,6.974038093567181,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190206T033931_20190206T035445_T47PNL,20.03299643185685,9.576834788077992,2019-02-06,0.212076737080829,1.6806620703779418,59.81717973091624,123.73615274322097,6.682593767382016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190211T033859_20190211T034916_T47PNL,16.7465005634647,9.576952184229539,2019-02-11,0.13737542731107188,1.9115491115445022,57.91222781772977,139.13318179625674,6.388806796850837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190216T033821_20190216T034214_T47PNL,10.356219643839422,9.576960082321552,2019-02-16,0.1708575245509705,1.7577738588198177,53.143041954675006,137.73875154754214,6.293260204346879,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190221T033749_20190221T035456_T47PNL,12.619178895939562,9.577104392164696,2019-02-21,0.10953776820632267,1.8672351377963199,54.69249626547311,131.26754152098385,6.280338273706172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190226T033711_20190226T034912_T47PNL,12.196501296702472,9.57694490141352,2019-02-26,0.14307216005848852,1.5555680293841458,54.83401437499188,141.07963321601426,6.23148474834711,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190308T033601_20190308T034140_T47PNL,9.01165965641967,9.577013499681037,2019-03-08,0.14406093772062786,1.6430531686485181,51.82901725198894,149.74127675520526,5.766679581355234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190313T033529_20190313T034531_T47PNL,11.850967034227219,9.577021733299611,2019-03-13,0.13125875415234073,1.6316000916642825,54.65540889009818,126.30214686411601,6.977437731972466,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190323T033719_20190323T035427_T47PNL,9.075454870831692,9.576918586568247,2019-03-23,0.14435132514291074,1.7584680112974762,51.790027248128055,146.33813271697065,6.113502088949159,"{""type"":""MultiPoint"",""coordinates"":[]}"
